transaction_id,account_number,customer_name,email,transaction_date,amount,currency,balance,status,remarks
3694,17529,Customer 3694,user3694@test.org,2025-10-28,2981.07,USD,8841.46,ACTIVE,Processed
3695,99143,Customer 3695,user3695test.org,2025-10-02,600.36,USD,2152.17,PENDING ,Processed
3696,00045433, Customer 3696 ,user3696@example.com,21/03/2024,$3069.43,INR,7213.29, CLOSED, OK 
3697,90010,Customer 3697,user3697@test.org,2023-08-04,868.46,USD,9416.35,PENDING ,Processed
3698,83476,Customer 3698,user3698@mail.com,2025-03-12,1531.46,USD,2645.51,ACTIVE,Processed
3699,00040821,Customer 3699,user3699@example.com,2023-08-31,$3620.29,USD,5873.18,PENDING ,Processed
3700,20238, Customer 3700 ,user3700mail.com,09/11/2024,1576.26,INR,7639.65,active,Processed
3701,65708,Customer 3701,user3701@example.com,2024-01-04,2962.24,USD,6914.08,PENDING ,Processed
3702,00036438,Customer 3702,user3702@mail.com,2024-03-04,$851.42,USD,9193.94,ACTIVE, OK 
3703,84137,Customer 3703,user3703@mail.com,2024-08-31,1686.61,EUR,7815.93, CLOSED,Processed
3704,75698, Customer 3704 ,user3704@test.org,18/06/2025,3299.38,EUR,1791.73,PENDING ,Processed
3705,00087952,Customer 3705,user3705mail.com,2024-07-23,$4972.62,EUR,9382.04,ACTIVE,Processed
3706,94360,Customer 3706,user3706@mail.com,2025-04-17,4902.58,USD,3771.96,PENDING ,Processed
3707,19224,Customer 3707,user3707@mail.com,2024-02-20,3336.05,INR,7685.24,ACTIVE,Processed
3708,00031192, Customer 3708 ,user3708@example.com,27/02/2024,$899.36,INR,8784.68,PENDING , OK 
3709,74206,Customer 3709,user3709@mail.com,2025-07-25,3625.75,USD,8420.43,active,Processed
3710,88927,Customer 3710,user3710mail.com,2023-05-30,2972.4,INR,3684.24,ACTIVE,Processed
3711,00038348,Customer 3711,user3711@test.org,2025-03-10,$3163.11,USD,9771.53,ACTIVE,Processed
3712,64566, Customer 3712 ,user3712@test.org,13/10/2024,1523.13,INR,3347.17,active,Processed
3713,53284,Customer 3713,user3713@test.org,2025-02-15,3983.98,USD,2432.84,PENDING ,Processed
3714,00013390,Customer 3714,user3714@mail.com,2024-03-05,$392.44,USD,9921.18, CLOSED, OK 
3715,89243,Customer 3715,user3715example.com,2025-07-02,4205.58,USD,6755.14,ACTIVE,Processed
3716,61013, Customer 3716 ,user3716@example.com,19/05/2024,2524.64,INR,9928.54,PENDING ,Processed
3717,00042414,Customer 3717,user3717@mail.com,2023-12-21,$3076.29,INR,7493.53, CLOSED,Processed
3718,87832,Customer 3718,user3718@mail.com,2023-04-27,3111.88,INR,6981.94,ACTIVE,Processed
3719,89251,Customer 3719,user3719@mail.com,2023-12-18,2425.4,EUR,3415.22,ACTIVE,Processed
3720,00023006, Customer 3720 ,user3720mail.com,07/12/2024,$918.41,EUR,3769.68,PENDING , OK 
3721,29469,Customer 3721,user3721@mail.com,2024-09-13,4966.68,INR,9550.43,ACTIVE,Processed
3722,73807,Customer 3722,user3722@mail.com,2025-01-24,411.3,EUR,4390.58,PENDING ,Processed
3723,00034206,Customer 3723,user3723@mail.com,2023-07-26,$2744.09,USD,9390.59,active,Processed
3724,72094, Customer 3724 ,user3724@test.org,27/08/2025,402.71,INR,3362.78, CLOSED,Processed
3725,40763,Customer 3725,user3725example.com,2024-06-06,4822.2,USD,6468.05,PENDING ,Processed
3726,00022615,Customer 3726,user3726@mail.com,2024-03-22,$3089.78,USD,5348.99, CLOSED, OK 
3727,57831,Customer 3727,user3727@example.com,2024-12-08,2484.98,USD,6118.04,PENDING ,Processed
3728,89856, Customer 3728 ,user3728@example.com,10/06/2023,2377.84,INR,7153.24,PENDING ,Processed
3729,00034482,Customer 3729,user3729@example.com,2024-07-19,$2584.18,USD,6316.99,PENDING ,Processed
3730,64775,Customer 3730,user3730mail.com,2024-06-01,2513.75,EUR,1164.41,ACTIVE,Processed
3731,93137,Customer 3731,user3731@test.org,2024-02-02,2414.53,INR,8483.63,active,Processed
3732,00054985, Customer 3732 ,user3732@test.org,21/07/2023,$1967.96,EUR,5281.59,active, OK 
3733,34715,Customer 3733,user3733@test.org,2023-12-27,2975.62,INR,1036.37,PENDING ,Processed
3734,99006,Customer 3734,user3734@example.com,2023-12-10,2953.58,EUR,6043.04,active,Processed
3735,00052037,Customer 3735,user3735example.com,2025-01-15,$2848.56,USD,7517.05, CLOSED,Processed
3736,40543, Customer 3736 ,user3736@mail.com,24/10/2024,1103.11,EUR,7892.39, CLOSED,Processed
3737,64610,Customer 3737,user3737@mail.com,2023-06-24,1533.03,USD,4043.21,PENDING ,Processed
3738,00014041,Customer 3738,user3738@test.org,2024-02-16,$4979.15,EUR,3310.08,PENDING , OK 
3739,11219,Customer 3739,user3739@mail.com,2024-09-30,4236.1,INR,1013.71,ACTIVE,Processed
3740,87234, Customer 3740 ,user3740mail.com,10/02/2025,2005.65,INR,7154.38,ACTIVE,Processed
3741,00074578,Customer 3741,user3741@test.org,2024-09-18,$1267.9,INR,2607.09,PENDING ,Processed
3742,18483,Customer 3742,user3742@mail.com,2024-07-17,3009.88,USD,6524.69,active,Processed
3743,96539,Customer 3743,user3743@test.org,2025-08-19,129.01,EUR,1617.15,active,Processed
3744,00068487, Customer 3744 ,user3744@example.com,06/11/2024,$3384.78,INR,3028.05,active, OK 
3745,52621,Customer 3745,user3745test.org,2024-09-16,839.96,EUR,2402.76, CLOSED,Processed
3746,92892,Customer 3746,user3746@mail.com,2024-08-23,2876.47,INR,7733.96,PENDING ,Processed
3747,00078236,Customer 3747,user3747@test.org,2023-10-20,$392.83,USD,8897.78,active,Processed
3748,26914, Customer 3748 ,user3748@example.com,10/10/2024,231.6,EUR,2280.3,ACTIVE,Processed
3749,70330,Customer 3749,user3749@test.org,2023-07-14,2764.51,USD,6599.15,ACTIVE,Processed
3750,00012164,Customer 3750,user3750example.com,2024-05-14,$2977.76,USD,7205.46,ACTIVE, OK 
3751,26793,Customer 3751,user3751@example.com,2024-12-09,2027.33,USD,9240.68, CLOSED,Processed
3752,85958, Customer 3752 ,user3752@mail.com,27/04/2024,2510.76,INR,2750.95,ACTIVE,Processed
3753,00087061,Customer 3753,user3753@example.com,2025-01-24,$2792.12,EUR,6234.22,active,Processed
3754,23180,Customer 3754,user3754@example.com,2025-01-10,344.44,EUR,6381.93, CLOSED,Processed
3755,82656,Customer 3755,user3755example.com,2024-07-10,323.8,INR,4962.54,PENDING ,Processed
3756,00056445, Customer 3756 ,user3756@mail.com,13/06/2024,$4283.68,USD,3467.93,active, OK 
3757,21796,Customer 3757,user3757@example.com,2024-07-09,2336.69,EUR,4353.06,PENDING ,Processed
3758,71061,Customer 3758,user3758@mail.com,2025-01-03,4966.93,INR,8476.53,ACTIVE,Processed
3759,00013192,Customer 3759,user3759@example.com,2025-05-18,$2000.1,INR,5825.67,active,Processed
3760,16442, Customer 3760 ,user3760mail.com,31/07/2024,458.39,EUR,2975.13,active,Processed
3761,58356,Customer 3761,user3761@example.com,2023-08-14,4837.09,INR,1662.7,PENDING ,Processed
3762,00057498,Customer 3762,user3762@test.org,2024-02-28,$4903.3,EUR,5426.38,ACTIVE, OK 
3763,60747,Customer 3763,user3763@mail.com,2024-03-03,4364.67,INR,5912.68,ACTIVE,Processed
3764,28981, Customer 3764 ,user3764@example.com,07/06/2024,834.19,INR,5464.03,PENDING ,Processed
3765,00076382,Customer 3765,user3765mail.com,2024-07-24,$1513.48,USD,2937.7,active,Processed
3766,15975,Customer 3766,user3766@mail.com,2024-07-07,4709.1,EUR,3167.19,PENDING ,Processed
3767,42237,Customer 3767,user3767@example.com,2023-10-27,1175.22,EUR,6102.89,PENDING ,Processed
3768,00035851, Customer 3768 ,user3768@mail.com,04/01/2025,$3502.66,INR,6142.04,active, OK 
3769,98522,Customer 3769,user3769@test.org,2024-06-23,2336.28,INR,1423.32,ACTIVE,Processed
3770,66368,Customer 3770,user3770test.org,2024-02-06,3101.2,USD,5697.79, CLOSED,Processed
3771,00092178,Customer 3771,user3771@example.com,2024-10-07,$3202.27,INR,9502.79,PENDING ,Processed
3772,82511, Customer 3772 ,user3772@mail.com,17/10/2023,4805.78,USD,4482.72,active,Processed
3773,36180,Customer 3773,user3773@example.com,2024-06-15,3684.69,USD,5364.3,PENDING ,Processed
3774,00028189,Customer 3774,user3774@mail.com,2024-06-06,$2635.45,INR,8447.37,ACTIVE, OK 
3775,20539,Customer 3775,user3775test.org,2025-06-24,2097.89,USD,7025.05, CLOSED,Processed
3776,19950, Customer 3776 ,user3776@example.com,10/09/2025,1049.29,USD,4892.38, CLOSED,Processed
3777,00086010,Customer 3777,user3777@mail.com,2023-08-31,$312.48,INR,2526.85, CLOSED,Processed
3778,98509,Customer 3778,user3778@mail.com,2024-08-31,417.0,INR,6512.78,active,Processed
3779,10463,Customer 3779,user3779@mail.com,2025-08-31,3035.39,USD,2176.57, CLOSED,Processed
3780,00016828, Customer 3780 ,user3780mail.com,24/10/2024,$2222.07,INR,1491.92,PENDING , OK 
3781,33136,Customer 3781,user3781@example.com,2025-05-30,2699.57,USD,5526.63, CLOSED,Processed
3782,77847,Customer 3782,user3782@example.com,2023-07-21,3935.17,USD,6109.84, CLOSED,Processed
3783,00060769,Customer 3783,user3783@mail.com,2024-05-31,$2843.69,INR,7111.69,ACTIVE,Processed
3784,19046, Customer 3784 ,user3784@test.org,27/11/2024,1958.72,USD,3034.0,ACTIVE,Processed
3785,82568,Customer 3785,user3785mail.com,2025-01-27,969.94,USD,8073.74, CLOSED,Processed
3786,00054573,Customer 3786,user3786@test.org,2024-07-21,$4627.75,EUR,8670.48,ACTIVE, OK 
3787,87814,Customer 3787,user3787@mail.com,2025-10-07,670.83,EUR,7509.58,PENDING ,Processed
3788,64903, Customer 3788 ,user3788@mail.com,29/09/2024,4395.4,USD,4823.81,ACTIVE,Processed
3789,00012713,Customer 3789,user3789@test.org,2023-08-08,$2001.34,INR,3972.88,active,Processed
3790,13501,Customer 3790,user3790mail.com,2024-08-07,129.63,EUR,1250.75, CLOSED,Processed
3791,18065,Customer 3791,user3791@test.org,2024-01-06,1555.71,USD,3725.84,ACTIVE,Processed
3792,00022322, Customer 3792 ,user3792@test.org,15/09/2024,$1594.65,EUR,8095.97, CLOSED, OK 
3793,32357,Customer 3793,user3793@test.org,2023-07-02,257.49,EUR,6751.51,ACTIVE,Processed
3794,83067,Customer 3794,user3794@test.org,2024-10-17,2368.79,USD,9760.16,active,Processed
3795,00049621,Customer 3795,user3795mail.com,2023-06-26,$3864.09,USD,3848.43,PENDING ,Processed
3796,81103, Customer 3796 ,user3796@test.org,06/02/2024,1561.98,INR,5168.94,ACTIVE,Processed
3797,72670,Customer 3797,user3797@test.org,2025-11-20,159.98,INR,4424.33,ACTIVE,Processed
3798,00066120,Customer 3798,user3798@example.com,2025-10-17,$647.69,INR,6252.01,ACTIVE, OK 
3799,51629,Customer 3799,user3799@mail.com,2024-04-08,3190.8,EUR,1337.18, CLOSED,Processed
3800,49151, Customer 3800 ,user3800example.com,09/04/2025,3750.58,INR,7816.98,ACTIVE,Processed
3801,00099761,Customer 3801,user3801@test.org,2025-01-21,$913.32,INR,3318.14,PENDING ,Processed
3802,97977,Customer 3802,user3802@test.org,2023-09-04,1194.68,INR,9683.07, CLOSED,Processed
3803,29396,Customer 3803,user3803@test.org,2026-01-02,2548.08,INR,3121.56,PENDING ,Processed
3804,00070472, Customer 3804 ,user3804@example.com,08/06/2025,$4206.57,INR,6178.44, CLOSED, OK 
3805,71686,Customer 3805,user3805mail.com,2024-09-23,1879.87,INR,1400.47,PENDING ,Processed
3806,76861,Customer 3806,user3806@test.org,2024-03-26,4905.59,EUR,8425.24,active,Processed
3807,00073508,Customer 3807,user3807@mail.com,2023-09-15,$1099.14,EUR,5981.87,active,Processed
3808,85041, Customer 3808 ,user3808@test.org,04/02/2025,1227.29,USD,5210.29,PENDING ,Processed
3809,65698,Customer 3809,user3809@example.com,2025-05-10,4657.34,USD,6450.24, CLOSED,Processed
3810,00014268,Customer 3810,user3810example.com,2023-12-27,$2899.18,USD,5396.5,ACTIVE, OK 
3811,78643,Customer 3811,user3811@mail.com,2024-09-29,4479.71,EUR,5225.13,PENDING ,Processed
3812,85119, Customer 3812 ,user3812@test.org,02/04/2024,774.71,EUR,9151.15,ACTIVE,Processed
3813,00090809,Customer 3813,user3813@test.org,2024-11-22,$1880.23,EUR,8442.97,PENDING ,Processed
3814,81580,Customer 3814,user3814@mail.com,2025-10-24,3289.22,USD,6211.58,PENDING ,Processed
3815,63058,Customer 3815,user3815test.org,2024-10-03,1924.01,EUR,4545.26,active,Processed
3816,00076326, Customer 3816 ,user3816@example.com,09/07/2025,$2432.41,INR,9541.06,PENDING , OK 
3817,52014,Customer 3817,user3817@test.org,2024-04-19,4132.22,USD,7690.38,PENDING ,Processed
3818,42871,Customer 3818,user3818@mail.com,2024-06-12,1881.44,USD,7997.69,ACTIVE,Processed
3819,00023210,Customer 3819,user3819@mail.com,2025-02-03,$1413.54,INR,2657.76,PENDING ,Processed
3820,80308, Customer 3820 ,user3820mail.com,14/05/2024,1966.4,EUR,4589.26, CLOSED,Processed
3821,62805,Customer 3821,user3821@example.com,2023-10-19,4229.22,USD,7364.16,PENDING ,Processed
3822,00072450,Customer 3822,user3822@mail.com,2024-03-09,$2772.47,USD,3079.03, CLOSED, OK 
3823,98185,Customer 3823,user3823@test.org,2025-05-13,456.29,INR,4463.0,ACTIVE,Processed
3824,87485, Customer 3824 ,user3824@mail.com,11/01/2026,499.81,USD,2483.98, CLOSED,Processed
3825,00038112,Customer 3825,user3825example.com,2024-05-23,$407.57,USD,7612.17,PENDING ,Processed
3826,63499,Customer 3826,user3826@mail.com,2026-01-18,1204.31,USD,4376.51,PENDING ,Processed
3827,37554,Customer 3827,user3827@mail.com,2025-05-27,739.26,EUR,9610.46, CLOSED,Processed
3828,00018914, Customer 3828 ,user3828@test.org,18/01/2024,$3091.52,EUR,6727.9, CLOSED, OK 
3829,18751,Customer 3829,user3829@test.org,2025-04-11,3725.77,USD,2449.18,PENDING ,Processed
3830,31152,Customer 3830,user3830example.com,2025-04-13,4105.69,INR,3755.84,PENDING ,Processed
3831,00099744,Customer 3831,user3831@test.org,2025-11-29,$1592.59,EUR,3585.85,PENDING ,Processed
3832,80906, Customer 3832 ,user3832@mail.com,30/03/2025,3299.56,USD,1924.98,ACTIVE,Processed
3833,32596,Customer 3833,user3833@test.org,2023-07-14,875.94,EUR,7923.6,PENDING ,Processed
3834,00044041,Customer 3834,user3834@example.com,2025-09-17,$3429.25,INR,1625.17,active, OK 
3835,61556,Customer 3835,user3835example.com,2024-08-12,4908.94,USD,9482.7,ACTIVE,Processed
3836,85811, Customer 3836 ,user3836@example.com,31/07/2025,3187.28,EUR,1842.07, CLOSED,Processed
3837,00035529,Customer 3837,user3837@example.com,2024-07-07,$4627.65,EUR,8266.63, CLOSED,Processed
3838,65647,Customer 3838,user3838@mail.com,2025-02-19,374.44,INR,9177.09, CLOSED,Processed
3839,11440,Customer 3839,user3839@mail.com,2025-05-15,1882.91,USD,8548.54, CLOSED,Processed
3840,00044479, Customer 3840 ,user3840mail.com,13/09/2025,$3602.77,EUR,8438.31, CLOSED, OK 
3841,71218,Customer 3841,user3841@test.org,2023-06-30,2214.82,USD,2389.24,PENDING ,Processed
3842,20856,Customer 3842,user3842@example.com,2025-06-03,1182.6,USD,8425.02,active,Processed
3843,00051408,Customer 3843,user3843@mail.com,2025-05-20,$916.21,EUR,4950.29, CLOSED,Processed
3844,54202, Customer 3844 ,user3844@mail.com,18/11/2024,4727.41,INR,3227.57, CLOSED,Processed
3845,63177,Customer 3845,user3845mail.com,2025-05-31,2773.92,INR,1062.55,ACTIVE,Processed
3846,00063815,Customer 3846,user3846@test.org,2025-09-16,$1843.94,EUR,3776.26,ACTIVE, OK 
3847,76576,Customer 3847,user3847@test.org,2024-01-24,179.18,EUR,4536.94, CLOSED,Processed
3848,70179, Customer 3848 ,user3848@test.org,22/05/2023,828.57,INR,4490.06,PENDING ,Processed
3849,00086689,Customer 3849,user3849@example.com,2025-07-07,$4278.91,INR,7247.46,active,Processed
3850,56627,Customer 3850,user3850test.org,2025-03-21,3610.9,EUR,3150.97,active,Processed
3851,52412,Customer 3851,user3851@mail.com,2024-10-03,3504.85,INR,5827.65,PENDING ,Processed
3852,00058407, Customer 3852 ,user3852@example.com,26/05/2023,$2025.91,EUR,2574.21,active, OK 
3853,51596,Customer 3853,user3853@test.org,2024-08-12,1464.31,USD,6040.87, CLOSED,Processed
3854,99147,Customer 3854,user3854@test.org,2024-07-23,2034.81,INR,8932.99, CLOSED,Processed
3855,00056214,Customer 3855,user3855test.org,2024-02-24,$3367.57,EUR,3212.5,active,Processed
3856,96131, Customer 3856 ,user3856@mail.com,05/01/2024,808.76,INR,1092.81,active,Processed
3857,50283,Customer 3857,user3857@mail.com,2024-12-30,3578.77,EUR,7278.82,PENDING ,Processed
3858,00018450,Customer 3858,user3858@mail.com,2025-08-25,$593.83,INR,4147.12,PENDING , OK 
3859,18398,Customer 3859,user3859@example.com,2024-06-17,1646.31,INR,8935.97, CLOSED,Processed
3860,88686, Customer 3860 ,user3860test.org,08/02/2024,2886.03,INR,6568.84,active,Processed
3861,00070702,Customer 3861,user3861@example.com,2023-12-25,$1675.05,EUR,1497.22,ACTIVE,Processed
3862,71173,Customer 3862,user3862@test.org,2023-10-19,4992.6,EUR,5647.6,active,Processed
3863,41972,Customer 3863,user3863@test.org,2025-08-01,866.72,INR,6422.64,ACTIVE,Processed
3864,00048663, Customer 3864 ,user3864@mail.com,13/04/2025,$4441.33,EUR,4087.87,ACTIVE, OK 
3865,78123,Customer 3865,user3865example.com,2024-11-07,278.04,USD,3660.61,PENDING ,Processed
3866,22628,Customer 3866,user3866@mail.com,2023-12-11,4715.7,INR,7907.31,ACTIVE,Processed
3867,00079042,Customer 3867,user3867@test.org,2023-11-06,$568.93,USD,8424.63,ACTIVE,Processed
3868,80907, Customer 3868 ,user3868@test.org,25/05/2025,907.47,EUR,8759.07, CLOSED,Processed
3869,62091,Customer 3869,user3869@mail.com,2024-02-14,3000.57,USD,4103.56,ACTIVE,Processed
3870,00093648,Customer 3870,user3870example.com,2024-01-17,$1228.87,USD,4604.52,ACTIVE, OK 
3871,76585,Customer 3871,user3871@mail.com,2024-10-26,2906.67,EUR,3732.09,PENDING ,Processed
3872,63781, Customer 3872 ,user3872@mail.com,31/07/2023,3828.99,EUR,8237.41, CLOSED,Processed
3873,00050693,Customer 3873,user3873@test.org,2023-05-04,$3002.95,EUR,6905.44, CLOSED,Processed
3874,61028,Customer 3874,user3874@example.com,2025-01-12,2393.4,EUR,3562.17,ACTIVE,Processed
3875,61038,Customer 3875,user3875example.com,2025-12-26,425.12,USD,9233.97,ACTIVE,Processed
3876,00072602, Customer 3876 ,user3876@example.com,25/10/2023,$2130.77,INR,5089.95,active, OK 
3877,53339,Customer 3877,user3877@example.com,2023-08-29,2928.53,USD,6684.5,ACTIVE,Processed
3878,12775,Customer 3878,user3878@mail.com,2025-08-31,1852.66,USD,6118.97,PENDING ,Processed
3879,00090502,Customer 3879,user3879@test.org,2023-06-02,$3134.6,EUR,6564.02,ACTIVE,Processed
3880,48401, Customer 3880 ,user3880test.org,22/09/2025,3502.7,EUR,3076.87,PENDING ,Processed
3881,91754,Customer 3881,user3881@example.com,2025-10-28,4707.36,USD,6438.4,PENDING ,Processed
3882,00098550,Customer 3882,user3882@test.org,2024-10-18,$1164.56,INR,1814.9, CLOSED, OK 
3883,87353,Customer 3883,user3883@example.com,2025-12-03,291.46,USD,9630.6, CLOSED,Processed
3884,47919, Customer 3884 ,user3884@test.org,02/04/2024,3967.44,EUR,1698.16, CLOSED,Processed
3885,00072974,Customer 3885,user3885example.com,2024-10-22,$4890.24,USD,5217.25, CLOSED,Processed
3886,11390,Customer 3886,user3886@mail.com,2024-07-13,3034.69,USD,4773.89,PENDING ,Processed
3887,44190,Customer 3887,user3887@test.org,2025-08-30,2902.53,USD,5463.68, CLOSED,Processed
3888,00020537, Customer 3888 ,user3888@test.org,03/09/2025,$3943.99,USD,7933.62, CLOSED, OK 
3889,17468,Customer 3889,user3889@example.com,2024-02-25,855.45,EUR,8232.63,active,Processed
3890,85537,Customer 3890,user3890example.com,2025-10-12,1522.23,INR,3243.04,active,Processed
3891,00082011,Customer 3891,user3891@mail.com,2023-09-17,$4317.39,USD,1546.0,active,Processed
3892,43010, Customer 3892 ,user3892@test.org,20/06/2024,4376.6,INR,9100.95,PENDING ,Processed
3893,58240,Customer 3893,user3893@test.org,2025-05-30,3002.73,USD,8885.95,ACTIVE,Processed
3894,00077805,Customer 3894,user3894@test.org,2024-04-13,$2220.56,INR,8705.77, CLOSED, OK 
3895,17590,Customer 3895,user3895example.com,2024-09-05,2633.92,EUR,9500.16,ACTIVE,Processed
3896,48596, Customer 3896 ,user3896@test.org,30/08/2024,4027.65,USD,2303.92,active,Processed
3897,00088048,Customer 3897,user3897@test.org,2024-06-22,$2595.43,USD,3738.66,ACTIVE,Processed
3898,44392,Customer 3898,user3898@example.com,2024-12-27,4550.91,USD,2012.47, CLOSED,Processed
3899,18082,Customer 3899,user3899@test.org,2024-09-01,4869.5,INR,5384.09,PENDING ,Processed
3900,00056896, Customer 3900 ,user3900test.org,18/03/2025,$2673.64,EUR,2534.18,active, OK 
3901,48086,Customer 3901,user3901@test.org,2024-09-15,1684.88,USD,3049.31,ACTIVE,Processed
3902,65151,Customer 3902,user3902@mail.com,2025-10-26,2821.75,EUR,5739.98,ACTIVE,Processed
3903,00016500,Customer 3903,user3903@example.com,2025-04-30,$3505.77,USD,9162.79, CLOSED,Processed
3904,94011, Customer 3904 ,user3904@example.com,29/10/2025,2220.98,EUR,3042.09,PENDING ,Processed
3905,74750,Customer 3905,user3905test.org,2023-09-21,3461.1,EUR,6575.93,PENDING ,Processed
3906,00090101,Customer 3906,user3906@test.org,2025-01-02,$748.37,USD,1721.81,active, OK 
3907,56059,Customer 3907,user3907@test.org,2023-06-13,4204.71,EUR,9019.68, CLOSED,Processed
3908,67673, Customer 3908 ,user3908@mail.com,19/03/2024,408.11,USD,6940.01,PENDING ,Processed
3909,00040576,Customer 3909,user3909@test.org,2025-03-23,$1502.74,EUR,1623.25, CLOSED,Processed
3910,66711,Customer 3910,user3910example.com,2025-01-08,1184.01,INR,9570.72,active,Processed
3911,61749,Customer 3911,user3911@example.com,2024-04-04,1164.45,EUR,5680.37,active,Processed
3912,00036484, Customer 3912 ,user3912@example.com,06/10/2023,$1013.65,USD,6658.95,ACTIVE, OK 
3913,34613,Customer 3913,user3913@mail.com,2023-08-23,4736.43,USD,2288.11, CLOSED,Processed
3914,10209,Customer 3914,user3914@mail.com,2023-06-13,2713.35,USD,5353.6, CLOSED,Processed
3915,00053968,Customer 3915,user3915example.com,2024-01-01,$388.89,EUR,5680.42,PENDING ,Processed
3916,83172, Customer 3916 ,user3916@mail.com,03/04/2025,2673.77,USD,2907.72,ACTIVE,Processed
3917,78276,Customer 3917,user3917@test.org,2025-06-17,1673.18,EUR,7141.31,active,Processed
3918,00060222,Customer 3918,user3918@test.org,2024-08-19,$1139.06,EUR,2109.81,PENDING , OK 
3919,30105,Customer 3919,user3919@mail.com,2024-08-31,4080.8,USD,1086.65,ACTIVE,Processed
3920,34092, Customer 3920 ,user3920mail.com,26/08/2024,3729.28,INR,7062.41,active,Processed
3921,00035636,Customer 3921,user3921@example.com,2024-12-02,$3035.37,EUR,8186.34,ACTIVE,Processed
3922,34196,Customer 3922,user3922@test.org,2025-08-25,4721.5,EUR,8437.42, CLOSED,Processed
3923,69487,Customer 3923,user3923@test.org,2023-05-18,1800.84,INR,4142.46,active,Processed
3924,00033737, Customer 3924 ,user3924@test.org,18/06/2025,$2729.04,EUR,3571.78, CLOSED, OK 
3925,91041,Customer 3925,user3925test.org,2024-12-06,1123.8,INR,6246.38,PENDING ,Processed
3926,86705,Customer 3926,user3926@example.com,2023-07-28,421.07,USD,6474.73,active,Processed
3927,00028558,Customer 3927,user3927@mail.com,2025-06-08,$1650.98,USD,7361.73,ACTIVE,Processed
3928,44941, Customer 3928 ,user3928@test.org,09/10/2024,1113.74,USD,9401.08,active,Processed
3929,10378,Customer 3929,user3929@test.org,2025-03-17,2127.25,USD,1738.89,active,Processed
3930,00018962,Customer 3930,user3930test.org,2025-08-22,$152.45,EUR,8007.44, CLOSED, OK 
3931,44231,Customer 3931,user3931@example.com,2025-06-23,3538.8,INR,4185.08, CLOSED,Processed
3932,55873, Customer 3932 ,user3932@example.com,12/05/2025,971.13,INR,6745.17,active,Processed
3933,00068063,Customer 3933,user3933@example.com,2024-08-27,$1576.28,INR,8461.21,ACTIVE,Processed
3934,86900,Customer 3934,user3934@mail.com,2025-12-01,4881.32,EUR,6381.24,active,Processed
3935,25892,Customer 3935,user3935example.com,2023-09-18,1417.99,EUR,7918.77,PENDING ,Processed
3936,00081389, Customer 3936 ,user3936@example.com,17/01/2025,$1374.87,INR,9635.63,PENDING , OK 
3937,96365,Customer 3937,user3937@test.org,2024-05-08,4315.94,USD,3540.18, CLOSED,Processed
3938,13936,Customer 3938,user3938@mail.com,2025-09-30,3013.87,INR,7425.67,ACTIVE,Processed
3939,00016306,Customer 3939,user3939@mail.com,2024-08-02,$4340.17,EUR,5482.57,active,Processed
3940,15483, Customer 3940 ,user3940example.com,05/06/2024,3361.8,USD,5138.92, CLOSED,Processed
3941,55900,Customer 3941,user3941@test.org,2023-07-21,2759.83,INR,1112.77, CLOSED,Processed
3942,00012430,Customer 3942,user3942@example.com,2025-08-05,$965.1,EUR,9334.97, CLOSED, OK 
3943,53775,Customer 3943,user3943@mail.com,2024-06-22,4306.38,EUR,8518.13,active,Processed
3944,24883, Customer 3944 ,user3944@mail.com,28/12/2023,1354.38,EUR,9326.49,ACTIVE,Processed
3945,00042528,Customer 3945,user3945test.org,2025-05-14,$1815.97,USD,3242.62,ACTIVE,Processed
3946,24104,Customer 3946,user3946@test.org,2025-06-27,1382.69,USD,3965.49,active,Processed
3947,97431,Customer 3947,user3947@mail.com,2025-05-16,2619.51,INR,1619.04,ACTIVE,Processed
3948,00056558, Customer 3948 ,user3948@test.org,05/01/2024,$4880.54,INR,8428.27,active, OK 
3949,27497,Customer 3949,user3949@test.org,2025-03-02,3668.74,EUR,5661.32,active,Processed
3950,89718,Customer 3950,user3950mail.com,2025-06-17,1292.89,EUR,3708.8,active,Processed
3951,00091841,Customer 3951,user3951@test.org,2025-12-31,$3844.2,INR,5411.23, CLOSED,Processed
3952,21603, Customer 3952 ,user3952@example.com,31/12/2025,4297.03,USD,2831.92,active,Processed
3953,29755,Customer 3953,user3953@test.org,2024-06-27,2407.62,EUR,5568.8,active,Processed
3954,00081270,Customer 3954,user3954@example.com,2024-05-14,$3649.96,EUR,9895.32,PENDING , OK 
3955,84050,Customer 3955,user3955test.org,2025-11-14,312.71,USD,3505.45, CLOSED,Processed
3956,45152, Customer 3956 ,user3956@test.org,04/09/2025,2046.94,EUR,9189.84, CLOSED,Processed
3957,00058328,Customer 3957,user3957@mail.com,2024-10-01,$405.35,USD,6648.61,active,Processed
3958,19570,Customer 3958,user3958@test.org,2023-11-05,1130.41,USD,5408.26, CLOSED,Processed
3959,65359,Customer 3959,user3959@test.org,2023-12-24,1303.46,INR,4899.64, CLOSED,Processed
3960,00030551, Customer 3960 ,user3960example.com,09/08/2025,$4920.88,INR,4423.2,PENDING , OK 
3961,76492,Customer 3961,user3961@mail.com,2024-04-03,1089.22,INR,4668.69,active,Processed
3962,14249,Customer 3962,user3962@test.org,2025-12-16,4545.46,USD,3633.35, CLOSED,Processed
